,Sentence_id,Word,POS,Tag
221677,,reform,NN,0
221678,,will,MD,0
221679,,not,RB,0
221680,,change,VB,0
221681,,anything,DT,0
221682,,and,CC,0
221683,,that,IN,0
221684,,change,NN,0
221685,,will,MD,0
221686,,only,RB,0
221687,,come,VB,0
221688,,through,IN,0
221689,,armed,JJ,0
221690,,struggle,NN,0
221691,,and,CC,0
221692,,the,DT,0
221693,,government,NN,0
221694,,'s,POS,0
221695,,overthrow,NN,0
221696,,.,.,0
221697,12681.0,Authorities,NNS,0
221698,,say,VBP,0
221699,,the,DT,0
221700,,authenticity,NN,0
221701,,of,IN,0
221702,,the,DT,0
221703,,tape,NN,0
221704,,",",",",0
221705,,which,WDT,0
221706,,surfaced,VBD,0
221707,,Thursday,NNP,13
221708,,on,IN,0
221709,,an,DT,0
221710,,Islamist,NN,0
221711,,website,NN,0
221712,,",",",",0
221713,,could,MD,0
221714,,not,RB,0
221715,,immediately,RB,0
221716,,be,VB,0
221717,,verified,VBN,0
221718,,.,.,0
221719,12682.0,He,PRP,0
221720,,also,RB,0
221721,,praises,VBZ,0
221722,,the,DT,0
221723,,militants,NNS,0
221724,,who,WP,0
221725,,attacked,VBD,0
221726,,the,DT,0
221727,,U.S.,NNP,7
221728,,consulate,NN,0
221729,,in,IN,0
221730,,the,DT,0
221731,,Saudi,JJ,7
221732,,city,NN,0
221733,,of,IN,0
221734,,Jeddah,NNP,7
221735,,earlier,RBR,0
221736,,this,DT,0
221737,,month,NN,0
221738,,",",",",0
221739,,asking,VBG,0
221740,,God,NNP,0
221741,,to,TO,0
221742,,be,VB,0
221743,,merciful,JJ,0
221744,,on,IN,0
221745,,them,PRP,0
221746,,.,.,0
221747,12683.0,Four,CD,0
221748,,of,IN,0
221749,,the,DT,0
221750,,attackers,NNS,0
221751,,were,VBD,0
221752,,killed,VBN,0
221753,,",",",",0
221754,,a,DT,0
221755,,fifth,NN,0
221756,,was,VBD,0
221757,,arrested,VBN,0
221758,,.,.,0
221759,12685.0,Osama,NNP,1
221760,,bin,NNP,2
221761,,Laden,NNP,2
221762,,remains,VBZ,0
221763,,a,DT,0
221764,,fugitive,JJ,0
221765,,.,.,0
221766,12686.0,He,PRP,0
221767,,was,VBD,0
221768,,last,JJ,0
221769,,heard,VBN,0
221770,,from,IN,0
221771,,in,IN,0
221772,,a,DT,0
221773,,videotape,NN,0
221774,,shortly,RB,0
221775,,before,IN,0
221776,,the,DT,0
221777,,U.S.,NNP,7
221778,,presidential,JJ,0
221779,,elections,NNS,0
221780,,last,JJ,0
221781,,month,NN,0
221782,,.,.,0
221783,12687.0,The,DT,0
221784,,U.S.-led,JJ,0
221785,,military,JJ,0
221786,,forces,NNS,0
221787,,in,IN,0
221788,,Afghanistan,NNP,7
221789,,say,VBP,0
221790,,more,JJR,0
221791,,than,IN,0
221792,,a,DT,0
221793,,dozen,NN,0
221794,,militants,NNS,0
221795,,were,VBD,0
221796,,killed,VBN,0
221797,,in,IN,0
221798,,a,DT,0
221799,,day-long,JJ,0
221800,,battle,NN,0
221801,,in,IN,0
221802,,southern,JJ,0
221803,,part,NN,0
221804,,of,IN,0
221805,,the,DT,0
221806,,country,NN,0
221807,,Saturday,NNP,13
221808,,.,.,0
221809,12688.0,A,DT,0
221810,,coalition,NN,0
221811,,and,CC,0
221812,,an,DT,0
221813,,Afghan,JJ,3
221814,,soldier,NN,0
221815,,were,VBD,0
221816,,also,RB,0
221817,,killed,VBN,0
221818,,in,IN,0
221819,,the,DT,0
221820,,fighting,NN,0
221821,,.,.,0
221822,12689.0,Saturday,NNP,13
221823,,'s,POS,0
221824,,fighting,NN,0
221825,,took,VBD,0
221826,,place,NN,0
221827,,in,IN,0
221828,,southern,JJ,0
221829,,Helmand,NNP,7
221830,,province,NN,0
221831,,.,.,0
221832,12691.0,Also,RB,0
221833,,in,IN,0
221834,,the,DT,0
221835,,south,NN,7
221836,,",",",",0
221837,,Taleban,NNP,15
221838,,militants,NNS,0
221839,,executed,VBD,0
221840,,the,DT,0
221841,,kidnapped,VBN,0
221842,,son,NN,0
221843,,of,IN,0
221844,,a,DT,0
221845,,district,NN,0
221846,,police,NN,0
221847,,chief,NN,0
221848,,.,.,0
221849,12693.0,In,IN,0
221850,,other,JJ,0
221851,,violence,NN,0
221852,,",",",",0
221853,,a,DT,0
221854,,roadside,NN,0
221855,,bomb,NN,0
221856,,hit,VBD,0
221857,,an,DT,0
221858,,Afghan,JJ,3
221859,,army,NN,0
221860,,convoy,NN,0
221861,,killing,VBG,0
221862,,at,IN,0
221863,,least,JJS,0
221864,,two,CD,0
221865,,soldiers,NNS,0
221866,,and,CC,0
221867,,wounding,VBG,0
221868,,three,CD,0
221869,,others,NNS,0
221870,,in,IN,0
221871,,the,DT,0
221872,,western,JJ,7
221873,,Farah,NNP,8
221874,,province,NN,0
221875,,on,IN,0
221876,,Sunday,NNP,13
221877,,.,.,0
221878,12694.0,A,DT,0
221879,,Taleban,NNP,15
221880,,spokesperson,NN,0
221881,,has,VBZ,0
221882,,taken,VBN,0
221883,,responsibility,NN,0
221884,,for,IN,0
221885,,the,DT,0
221886,,deadly,JJ,0
221887,,blast,NN,0
221888,,.,.,0
221889,12695.0,The,DT,0
221890,,World,NNP,0
221891,,Food,NNP,0
221892,,Program,NNP,0
221893,,(,LRB,0
221894,,WFP,NNP,0
221895,,),RRB,0
221896,,warns,VBZ,0
221897,,that,IN,0
221898,,fighting,VBG,0
221899,,in,IN,0
221900,,Chad,NNP,7
221901,,could,MD,0
221902,,leave,VB,0
221903,,up,RP,0
221904,,to,TO,0
221905,,"7,00,000",CD,0
221906,,people,NNS,0
221907,,short,JJ,0
221908,,of,IN,0
221909,,food,NN,0
221910,,.,.,0
221911,12696.0,The,DT,0
221912,,U.N.,NNP,15
221913,,agency,NN,0
221914,,expressed,VBD,0
221915,,concern,NN,0
221916,,that,IN,0
221917,,violence,NN,0
221918,,will,MD,0
221919,,delay,VB,0
221920,,truck,NN,0
221921,,convoys,NNS,0
221922,,trying,VBG,0
221923,,to,TO,0
221924,,reach,VB,0
221925,,refugees,NNS,0
221926,,in,IN,0
221927,,eastern,JJ,7
221928,,Chad,NNP,8
221929,,and,CC,0
221930,,displaced,JJ,0
221931,,people,NNS,0
221932,,in,IN,0
221933,,Sudan,NNP,7
221934,,'s,POS,0
221935,,Darfur,NNP,7
221936,,region,NN,0
221937,,.,.,0
221938,12698.0,Chad,NNP,7
221939,,'s,POS,0
221940,,government,NN,0
221941,,is,VBZ,0
221942,,fighting,VBG,0
221943,,an,DT,0
221944,,insurgency,NN,0
221945,,that,IN,0
221946,,President,NNP,1
221947,,Idriss,NNP,2
221948,,Deby,NNP,2
221949,,says,VBZ,0
221950,,is,VBZ,0
221951,,backed,VBN,0
221952,,by,IN,0
221953,,Sudan,NNP,7
221954,,.,.,0
221955,12699.0,The,DT,0
221956,,Sudanese,JJ,3
221957,,government,NN,0
221958,,denies,VBZ,0
221959,,the,DT,0
221960,,charge,NN,0
221961,,.,.,0
221962,12700.0,The,DT,0
221963,,World,NNP,0
221964,,Food,NNP,0
221965,,Program,NNP,0
221966,,says,VBZ,0
221967,,it,PRP,0
221968,,remains,VBZ,0
221969,,operational,JJ,0
221970,,in,IN,0
221971,,Chad,NNP,7
221972,,despite,IN,0
221973,,recent,JJ,0
221974,,clashes,NNS,0
221975,,that,WDT,0
221976,,led,VBD,0
221977,,it,PRP,0
221978,,to,TO,0
221979,,evacuate,VB,0
221980,,non-essential,JJ,0
221981,,staff,NN,0
221982,,.,.,0
221983,12701.0,The,DT,0
221984,,agency,NN,0
221985,,says,VBZ,0
221986,,it,PRP,0
221987,,is,VBZ,0
221988,,wrapping,VBG,0
221989,,up,RP,0
221990,,April,NNP,13
221991,,food,NN,0
221992,,distribution,NN,0
221993,,in,IN,0
221994,,eastern,JJ,7
221995,,Chad,NNP,8
221996,,",",",",0
221997,,where,WRB,0
221998,,it,PRP,0
221999,,looks,VBZ,0
222000,,after,IN,0
222001,,some,DT,0
222002,,"2,00,000",CD,0
222003,,refugees,NNS,0
222004,,from,IN,0
222005,,Darfur,NNP,7
222006,,.,.,0
222007,12702.0,The,DT,0
222008,,agency,NN,0
222009,,feeds,VBZ,0
222010,,another,DT,0
222011,,"5,00,000",CD,0
222012,,displaced,JJ,0
222013,,Sudanese,NN,0
222014,,in,IN,0
222015,,Darfur,NNP,7
222016,,itself,PRP,0
222017,,.,.,0
222018,12703.0,Police,NNS,0
222019,,in,IN,0
222020,,the,DT,0
222021,,northeastern,JJ,0
222022,,U.S.,NNP,7
222023,,state,NN,0
222024,,of,IN,0
222025,,Connecticut,NNP,7
222026,,say,VBP,0
222027,,a,DT,0
222028,,disgruntled,JJ,0
222029,,employee,NN,0
222030,,at,IN,0
222031,,a,DT,0
222032,,beer,NN,0
222033,,distribution,NN,0
222034,,firm,NN,0
222035,,went,VBD,0
222036,,on,IN,0
222037,,a,DT,0
222038,,shooting,NN,0
222039,,spree,NN,0
222040,,at,IN,0
222041,,his,PRP$,0
222042,,place,NN,0
222043,,of,IN,0
222044,,employment,NN,0
222045,,",",",",0
222046,,leaving,VBG,0
222047,,nine,CD,0
222048,,people,NNS,0
222049,,dead,JJ,0
222050,,including,VBG,0
222051,,himself,PRP,0
222052,,.,.,0
222053,12704.0,A,DT,0
222054,,labor,NN,0
222055,,union,NN,0
222056,,official,NN,0
222057,,says,VBZ,0
222058,,the,DT,0
222059,,suspect,NN,0
222060,,was,VBD,0
222061,,a,DT,0
222062,,driver,NN,0
222063,,who,WP,0
222064,,had,VBD,0
222065,,worked,VBN,0
222066,,at,IN,0
222067,,the,DT,0
222068,,company,NN,0
222069,,",",",",0
222070,,Hartford,NNP,15
222071,,Distributors,NNS,16
222072,,.,.,0
222073,12705.0,He,PRP,0
222074,,apparently,RB,0
222075,,went,VBD,0
222076,,on,IN,0
222077,,a,DT,0
222078,,rampage,NN,0
222079,,Tuesday,NNP,13
222080,,",",",",0
222081,,after,IN,0
222082,,being,VBG,0
222083,,summoned,VBN,0
222084,,for,IN,0
222085,,a,DT,0
222086,,disciplinary,JJ,0
222087,,hearing,NN,0
222088,,.,.,0
222089,12707.0,Police,NNS,0
222090,,say,VBP,0
222091,,",",",",0
222092,,after,IN,0
222093,,the,DT,0
222094,,rampage,NN,0
222095,,",",",",0
222096,,it,PRP,0
222097,,appears,VBZ,0
222098,,the,DT,0
222099,,gunman,NN,0
222100,,shot,VBD,0
222101,,and,CC,0
222102,,killed,VBD,0
222103,,himself,PRP,0
222104,,.,.,0
222105,12709.0,Afghan,JJ,3
222106,,Defense,NNP,15
222107,,Ministry,NNP,16
222108,,officials,NNS,0
222109,,Saturday,NNP,13
222110,,said,VBD,0
222111,,the,DT,0
222112,,extension,NN,0
222113,,of,IN,0
222114,,the,DT,0
222115,,Dutch,JJ,3
222116,,mission,NN,0
222117,,is,VBZ,0
222118,,a,DT,0
222119,,positive,JJ,0
222120,,step,NN,0
222121,,.,.,0
222122,12710.0,But,CC,0
222123,,they,PRP,0
222124,,said,VBD,0
222125,,further,JJ,0
222126,,training,NN,0
222127,,of,IN,0
222128,,Afghan,JJ,3
222129,,troops,NNS,0
222130,,is,VBZ,0
222131,,necessary,JJ,0
222132,,to,TO,0
222133,,ensure,VB,0
222134,,long-term,JJ,0
222135,,security,NN,0
222136,,in,IN,0
222137,,Afghanistan,NNP,7
222138,,.,.,0
222139,12711.0,The,DT,0
222140,,Dutch,JJ,3
222141,,government,NN,0
222142,,announced,VBD,0
222143,,Friday,NNP,13
222144,,it,PRP,0
222145,,will,MD,0
222146,,extend,VB,0
222147,,the,DT,0
222148,,mandate,NN,0
222149,,of,IN,0
222150,,its,PRP$,0
222151,,troops,NNS,0
222152,,until,IN,0
222153,,2010,CD,13
222154,,.,.,0
222155,12712.0,The,DT,0
222156,,soldiers,NNS,0
222157,,serve,VBP,0
222158,,as,IN,0
222159,,part,NN,0
222160,,of,IN,0
222161,,a,DT,0
222162,,NATO,NNP,15
222163,,force,NN,0
222164,,.,.,0
222165,12713.0,Around,IN,0
222166,,"1,700",CD,0
222167,,Dutch,JJ,3
222168,,troops,NNS,0
222169,,have,VBP,0
222170,,been,VBN,0
222171,,deployed,VBN,0
222172,,in,IN,0
222173,,the,DT,0
222174,,southern,JJ,7
222175,,Uruzgan,NNP,8
222176,,province,NN,0
222177,,",",",",0
222178,,where,WRB,0
222179,,NATO,NNP,15
222180,,and,CC,0
222181,,U.S.-led,JJ,0
222182,,forces,NNS,0
222183,,are,VBP,0
222184,,fighting,VBG,0
222185,,fierce,JJ,0
222186,,battles,NNS,0
222187,,against,IN,0
222188,,Taliban,NNP,15
222189,,militants,NNS,0
222190,,.,.,0
222191,12714.0,A,DT,0
222192,,renewed,JJ,0
222193,,Taliban,NNP,15
222194,,insurgency,NN,0
222195,,in,IN,0
222196,,Afghanistan,NNP,7
222197,,has,VBZ,0
222198,,turned,VBN,0
222199,,this,DT,0
222200,,year,NN,0
222201,,into,IN,0
222202,,the,DT,0
222203,,deadliest,JJS,0
222204,,yet,RB,0
222205,,since,IN,0
222206,,the,DT,0
222207,,2001,CD,13
222208,,U.S.-led,JJ,14
222209,,invasion,NN,0
222210,,ousted,VBD,0
222211,,the,DT,0
222212,,Taliban,NNP,15
222213,,government,NN,0
222214,,.,.,0
222215,12715.0,The,DT,0
222216,,prime,JJ,0
222217,,minister,NN,0
222218,,of,IN,0
222219,,Pakistan,NNP,7
222220,,",",",",0
222221,,Shaukat,NNP,1
222222,,Aziz,NNP,2
222223,,",",",",0
222224,,has,VBZ,0
222225,,called,VBN,0
222226,,for,IN,0
222227,,European,JJ,0
222228,,help,NN,0
222229,,in,IN,0
222230,,repatriating,VBG,0
222231,,three,CD,0
222232,,million,CD,0
222233,,Afghan,JJ,3
222234,,refugees,NNS,0
222235,,in,IN,0
222236,,his,PRP$,0
222237,,country,NN,0
222238,,.,.,0
222239,12716.0,Mr.,NNP,1
222240,,Aziz,NNP,2
222241,,says,VBZ,0
222242,,refugee,NN,0
222243,,camps,NNS,0
222244,,along,IN,0
222245,,the,DT,0
222246,,border,NN,0
222247,,with,IN,0
222248,,Afghanistan,NNP,7
222249,,provide,VBP,0
222250,,safe,JJ,0
222251,,havens,NNS,0
222252,,for,IN,0
222253,,terrorists,NNS,0
222254,,.,.,0
222255,12718.0,The,DT,0
222256,,Pakistan,NNP,7
222257,,government,NN,0
222258,,has,VBZ,0
222259,,proposed,VBN,0
222260,,a,DT,0
222261,,controversial,JJ,0
222262,,plan,NN,0
222263,,to,TO,0
222264,,fence,NN,0
222265,,and,CC,0
222266,,mine,NN,0
222267,,parts,NNS,0
222268,,of,IN,0
222269,,the,DT,0
222270,,mountainous,JJ,0
222271,,border,NN,0
222272,,.,.,0
222273,12719.0,Mr.,NNP,1
222274,,Aziz,NNP,2
222275,,is,VBZ,0
222276,,in,IN,0
222277,,Belgium,NNP,7
222278,,",",",",0
222279,,holding,VBG,0
222280,,talks,NNS,0
222281,,with,IN,0
222282,,European,NNP,15
222283,,Union,NNP,16
222284,,and,CC,0
222285,,NATO,NNP,15
222286,,leaders,NNS,0
222287,,.,.,0
222288,12720.0,After,IN,0
222289,,Tuesday,NNP,13
222290,,'s,POS,0
222291,,meeting,NN,0
222292,,",",",",0
222293,,NATO,NNP,15
222294,,Secretary,NNP,0
222295,,General,NNP,15
222296,,Jaap,NNP,16
222297,,de,IN,16
222298,,Hoop,NNP,16
222299,,Scheffer,NNP,16
222300,,called,VBD,0
222301,,for,IN,0
222302,,an,DT,0
222303,,end,NN,0
222304,,to,TO,0
222305,,criticism,NN,0
222306,,of,IN,0
222307,,Pakistan,NNP,7
222308,,'s,POS,0
222309,,efforts,NNS,0
222310,,to,TO,0
222311,,contain,VB,0
222312,,militants,NNS,0
222313,,.,.,0
222314,12721.0,Scheffer,NNP,15
222315,,said,VBD,0
222316,,it,PRP,0
222317,,does,VBZ,0
222318,,not,RB,0
222319,,make,VB,0
222320,,sense,NN,0
222321,,to,TO,0
222322,,have,VB,0
222323,,a,DT,0
222324,,public,JJ,0
222325,,"""",``,0
222326,,blame,NN,0
222327,,game,NN,0
222328,,.,.,0
222329,,"""",``,0
222330,12722.0,The,DT,0
222331,,Afghan,JJ,3
222332,,government,NN,0
222333,,and,CC,0
222334,,the,DT,0
222335,,United,NNP,7
222336,,States,NNPS,8
222337,,have,VBP,0
222338,,both,DT,0
222339,,accused,VBN,0
222340,,Pakistan,NNP,7
222341,,of,IN,0
222342,,failing,VBG,0
222343,,to,TO,0
222344,,clamp,VB,0
222345,,down,RP,0
222346,,on,IN,0
222347,,Taleban,NNP,15
222348,,insurgents,NNS,0
222349,,based,VBN,0
222350,,in,IN,0
222351,,Pakistan,NNP,7
222352,,who,WP,0
222353,,launch,VBP,0
222354,,attacks,NNS,0
222355,,into,IN,0
222356,,Afghanistan,NNP,7
222357,,.,.,0
222358,12723.0,Police,NNS,0
222359,,in,IN,0
222360,,Indonesia,NNP,7
222361,,have,VBP,0
222362,,asked,VBN,0
222363,,churches,NNS,0
222364,,to,TO,0
222365,,prepare,VB,0
222366,,for,IN,0
222367,,possible,JJ,0
222368,,Christmas,NNP,13
222369,,attacks,NNS,0
222370,,by,IN,0
222371,,digging,VBG,0
222372,,holes,NNS,0
222373,,for,IN,0
222374,,suspicious,JJ,0
222375,,objects,NNS,0
222376,,that,WDT,0
222377,,might,MD,0
222378,,be,VB,0
222379,,bombs,NNS,0
222380,,.,.,0
222381,12724.0,Officials,NNS,0
222382,,in,IN,0
222383,,the,DT,0
222384,,central,JJ,0
222385,,Java,NNP,7
222386,,city,NN,0
222387,,of,IN,0
222388,,Solo,NNP,15
222389,,said,VBD,0
222390,,Friday,NNP,13
222391,,they,PRP,0
222392,,are,VBP,0
222393,,requesting,VBG,0
222394,,churches,NNS,0
222395,,put,VBD,0
222396,,any,DT,0
222397,,suspicious,JJ,0
222398,,object,NN,0
222399,,into,IN,0
222400,,a,DT,0
222401,,one-meter,JJ,0
222402,,deep,JJ,0
222403,,hole,NN,0
222404,,to,TO,0
222405,,store,VB,0
222406,,until,IN,0
222407,,a,DT,0
222408,,bomb,NN,0
222409,,squad,NN,0
222410,,can,MD,0
222411,,arrive,VB,0
222412,,.,.,0
222413,12725.0,Earlier,RBR,0
222414,,this,DT,0
222415,,month,NN,0
222416,,",",",",0
222417,,Jakarta,NNP,7
222418,,'s,POS,0
222419,,police,NN,0
222420,,chief,NN,0
222421,,said,VBD,0
222422,,he,PRP,0
222423,,will,MD,0
222424,,deploy,VB,0
222425,,up,RP,0
222426,,to,TO,0
222427,,"17,000",CD,0
222428,,security,NN,0
222429,,officers,NNS,0
222430,,to,TO,0
222431,,safeguard,VB,0
222432,,the,DT,0
222433,,Indonesian,JJ,3
222434,,capital,NN,0
222435,,during,IN,0
222436,,the,DT,0
222437,,upcoming,JJ,0
222438,,Christian,JJ,0
222439,,holiday,NN,0
222440,,season,NN,0
222441,,.,.,0
222442,12726.0,Five,CD,13
222443,,years,NNS,0
222444,,ago,RB,0
222445,,",",",",0
222446,,militants,NNS,0
222447,,bombed,VBD,0
222448,,11,CD,0
222449,,churches,NNS,0
222450,,on,IN,0
222451,,Christmas,NNP,13
222452,,Eve,NNP,14
222453,,",",",",0
222454,,killing,VBG,0
222455,,19,CD,0
222456,,people,NNS,0
222457,,.,.,0
222458,12727.0,Police,NNS,0
222459,,suspect,VBP,0
222460,,the,DT,0
222461,,radical,JJ,0
222462,,Jemaah,NNP,15
222463,,Islamiyah,NNP,16
222464,,group,NN,0
222465,,was,VBD,0
222466,,responsible,JJ,0
222467,,.,.,0
222468,12728.0,Shops,NNS,0
222469,,",",",",0
222470,,businesses,NNS,0
222471,,",",",",0
222472,,and,CC,0
222473,,offices,NNS,0
222474,,were,VBD,0
222475,,shut,VBN,0
222476,,in,IN,0
222477,,Indian-controlled,JJ,15
222478,,Kashmir,NNP,16
222479,,Monday,NNP,13
222480,,",",",",0
222481,,after,IN,0
222482,,separatists,NNS,0
222483,,called,VBD,0
222484,,a,DT,0
222485,,strike,NN,0
222486,,to,TO,0
222487,,protest,VB,0
222488,,the,DT,0
222489,,death,NN,0
222490,,of,IN,0
222491,,a,DT,0
222492,,teenager,NN,0
222493,,.,.,0
222494,12729.0,Seventeen-year-old,JJ,15
222495,,Tufail,NNP,16
222496,,Ahmad,NNP,16
222497,,Matoo,NNP,16
222498,,was,VBD,0
222499,,killed,VBN,0
222500,,in,IN,0
222501,,the,DT,0
222502,,main,JJ,0
222503,,town,NN,0
222504,,of,IN,0
222505,,Srinagar,NNP,7
222506,,Friday,NNP,13
222507,,during,IN,0
222508,,clashes,NNS,0
222509,,between,IN,0
222510,,anti-India,JJ,0
222511,,protesters,NNS,0
222512,,and,CC,0
222513,,police,NNS,0
222514,,.,.,0
222515,12731.0,Police,NNS,0
222516,,say,VBP,0
222517,,they,PRP,0
222518,,are,VBP,0
222519,,investigating,VBG,0
222520,,the,DT,0
222521,,death,NN,0
222522,,.,.,0
222523,12732.0,Clashes,NNS,0
222524,,between,IN,0
222525,,demonstrators,NNS,0
222526,,and,CC,0
222527,,security,NN,0
222528,,forces,NNS,0
222529,,have,VBP,0
222530,,erupted,VBN,0
222531,,in,IN,0
222532,,Srinagar,NNP,7
222533,,since,IN,0
222534,,the,DT,0
222535,,incident,NN,0
222536,,",",",",0
222537,,with,IN,0
222538,,strict,JJ,0
222539,,security,NN,0
222540,,restrictions,NNS,0
222541,,in,IN,0
222542,,place,NN,0
222543,,to,TO,0
222544,,prevent,VB,0
222545,,further,JJ,0
222546,,violence,NN,0
222547,,.,.,0
222548,12734.0,The,DT,0
222549,,insurgency,NN,0
222550,,has,VBZ,0
222551,,killed,VBN,0
222552,,more,JJR,0
222553,,than,IN,0
222554,,"47,000",CD,0
222555,,people,NNS,0
222556,,.,.,0
222557,12735.0,Kashmir,NNP,15
222558,,is,VBZ,0
222559,,divided,VBN,0
222560,,between,IN,0
222561,,India,NNP,7
222562,,and,CC,0
222563,,Pakistan,NNP,7
222564,,",",",",0
222565,,but,CC,0
222566,,claimed,VBD,0
222567,,in,IN,0
222568,,its,PRP$,0
222569,,entirety,NN,0
222570,,by,IN,0
222571,,both,DT,0
222572,,.,.,0
222573,12736.0,The,DT,0
222574,,neighbors,NNS,0
222575,,have,VBP,0
222576,,fought,VBN,0
222577,,two,CD,0
222578,,wars,NNS,0
222579,,over,IN,0
222580,,the,DT,0
222581,,region,NN,0
222582,,.,.,0
222583,12737.0,Hundreds,NNS,0
222584,,of,IN,0
222585,,millions,NNS,0
222586,,of,IN,0
222587,,Christians,NNPS,0
222588,,worldwide,NN,0
222589,,are,VBP,0
222590,,celebrating,VBG,0
222591,,Christmas,NNP,13
222592,,Saturday,NNP,14
222593,,.,.,0
222594,12739.0,The,DT,0
222595,,Roman,NNP,1
222596,,Catholic,NNP,2
222597,,pontiff,NN,0
222598,,said,VBD,0
222599,,he,PRP,0
222600,,follows,VBZ,0
222601,,the,DT,0
222602,,situation,NN,0
222603,,in,IN,0
222604,,Iraq,NNP,7
222605,,with,IN,0
222606,,"""",``,0
222607,,great,JJ,0
222608,,apprehension,NN,0
222609,,.,.,0
222610,,"""",``,0
222611,12740.0,He,PRP,0
222612,,said,VBD,0
222613,,he,PRP,0
222614,,has,VBZ,0
222615,,"""",``,0
222616,,anxious,JJ,0
222617,,concern,NN,0
222618,,"""",``,0
222619,,about,IN,0
222620,,the,DT,0
222621,,situation,NN,0
222622,,in,IN,0
222623,,the,DT,0
222624,,Holy,NNP,7
222625,,Land,NNP,8
222626,,but,CC,0
222627,,also,RB,0
222628,,feels,VBZ,0
222629,,"""",``,0
222630,,invincible,JJ,0
222631,,confidence,NN,0
222632,,"""",``,0
222633,,at,IN,0
222634,,the,DT,0
222635,,prospects,NNS,0
222636,,for,IN,0
222637,,peace,NN,0
222638,,there,RB,0
222639,,.,.,0
222640,12741.0,President,NNP,1
222641,,Bush,NNP,2
222642,,issued,VBD,0
222643,,a,DT,0
222644,,Christmas,NNP,13
222645,,Day,NN,14
222646,,call,NN,0
222647,,for,IN,0
222648,,Americans,NNS,3
222649,,to,TO,0
222650,,volunteer,VB,0
222651,,to,TO,0
222652,,help,VB,0
222653,,the,DT,0
222654,,neediest,JJS,0
222655,,of,IN,0
222656,,their,PRP$,0
222657,,fellow,JJ,0
222658,,citizens,NNS,0
222659,,.,.,0
222660,12743.0,Britain,NNP,7
222661,,'s,POS,0
222662,,Queen,NNP,7
222663,,Elizabeth,NNP,8
222664,,sent,VBD,0
222665,,a,DT,0
222666,,special,JJ,0
222667,,radio,NN,0
222668,,message,NN,0
222669,,to,TO,0
222670,,her,PRP$,0
222671,,troops,NNS,0
222672,,serving,VBG,0
222673,,around,IN,0
222674,,the,DT,0
222675,,world,NN,0
222676,,expressing,VBG,0
222677,,pride,NN,0
222678,,and,CC,0
222679,,gratitude,NN,0
222680,,.,.,0
222681,12744.0,Later,RB,0
222682,,in,IN,0
222683,,her,PRP$,0
222684,,annual,JJ,0
222685,,televised,JJ,0
222686,,Christmas,NNP,13
222687,,message,NN,0
222688,,",",",",0
222689,,the,DT,0
222690,,Queen,NNP,7
222691,,highlighted,VBD,0
222692,,Britain,NNP,7
222693,,'s,POS,0
222694,,ethnic,JJ,0
222695,,and,CC,0
222696,,religious,JJ,0
222697,,diversity,NN,0
222698,,and,CC,0
222699,,appealed,VBD,0
222700,,for,IN,0
222701,,tolerance,NN,0
222702,,.,.,0
222703,12746.0,The,DT,0
222704,,head,NN,0
222705,,of,IN,0
222706,,the,DT,0
222707,,Russian,JJ,3
222708,,Orthodox,NNP,7
222709,,Church,NNP,8
222710,,",",",",0
222711,,Patriarch,NNP,7
222712,,Alexy,NNP,8
222713,,",",",",0
222714,,urged,VBD,0
222715,,believers,NNS,0
222716,,to,TO,0
222717,,mark,VB,0
222718,,Christmas,NNP,7
222719,,with,IN,0
222720,,good,JJ,0
222721,,deeds,NNS,0
222722,,.,.,0
222723,12747.0,Russia,NNP,7
222724,,'s,POS,0
222725,,Itar-Tass,NNP,15
222726,,news,NN,0
222727,,agency,NN,0
222728,,says,VBZ,0
222729,,he,PRP,0
222730,,urged,VBD,0
222731,,the,DT,0
222732,,faithful,NN,0
222733,,to,TO,0
